"X1","baseMean_Unext.vs.NonVen","log2FoldChange_Unext.vs.NonVen","lfcSE_Unext.vs.NonVen","stat_Unext.vs.NonVen","pvalue_Unext.vs.NonVen","padj_Unext.vs.NonVen","IHW_pvalue_Unext.vs.NonVen","t_ID_Unext.vs.NonVen","Human_Unext.vs.NonVen","type_Unext.vs.NonVen","baseMean_Unext.vs.1DPE","log2FoldChange_Unext.vs.1DPE","lfcSE_Unext.vs.1DPE","stat_Unext.vs.1DPE","pvalue_Unext.vs.1DPE","padj_Unext.vs.1DPE","IHW_pvalue_Unext.vs.1DPE","t_ID_Unext.vs.1DPE","Human_Unext.vs.1DPE","type_Unext.vs.1DPE"
"CNN3_crovir-transcript-5786",5397.88569440434,2.93399916505096,0.275774221800859,10.639134962983,1.95939943231443e-26,4.22762073914911e-25,6.69693525196586e-25,"crovir-transcript-5786","NP_001830.1","Nonvenom",5397.88569440434,0.841194759010144,0.310746277170251,2.70701476030643,0.0067891238788815,0.0379282270065425,0.0358986950480044,"crovir-transcript-5786","NP_001830.1","Nonvenom"
"KIAA2026_crovir-transcript-15389",260.328751120162,1.82914018602759,0.172234656010912,10.6200472564111,2.40439372046296e-26,5.14563675598429e-25,7.19727059458165e-25,"crovir-transcript-15389","NP_001017969.2","Nonvenom",260.328751120162,-1.10868552010319,0.191620837192008,-5.78582964331935,7.21553111090816e-09,3.3161273642118e-07,3.64100501184436e-07,"crovir-transcript-15389","NP_001017969.2","Nonvenom"
"DAG1_crovir-transcript-13696",1291.53823570286,1.75111678822949,0.165242279585937,10.5972684025991,3.06810920146356e-26,6.54480317198933e-25,9.78065134564794e-25,"crovir-transcript-13696","NP_001159400.2","Nonvenom",1291.53823570286,-0.477718728119531,0.179564316556661,-2.66043241374624,0.00780403880161662,0.0421693042987805,0.0394410099100279,"crovir-transcript-13696","NP_001159400.2","Nonvenom"
"SLC25A5_crovir-transcript-563",22591.7125517405,-3.20535309481606,0.302523150333264,-10.595397711828,3.13007656926432e-26,6.66620345922642e-25,1.11242935870375e-24,"crovir-transcript-563","NP_001143.2","Nonvenom",22591.7125517405,1.53253571010055,0.298571879513458,5.13288697046054,2.85331275077241e-07,8.75237097271814e-06,8.01680180044851e-06,"crovir-transcript-563","NP_001143.2","Nonvenom"
"LOC103059061_crovir-transcript-138",94.1299356033387,-4.29397758701108,0.408045068627875,-10.523292442794,6.74737238887567e-26,1.40744636396437e-24,1.39601819912167e-24,"crovir-transcript-138","NP_001280.3","Nonvenom",94.1299356033387,1.28464436571279,0.46731933485733,2.74896472260234,0.00597838201443986,0.0344883987096222,0.0299576527502063,"crovir-transcript-138","NP_001280.3","Nonvenom"
"TMEM230_crovir-transcript-13015",1870.63826666932,0.78902459458339,0.0747349610865494,10.5576370564993,4.68301802897994e-26,9.8462881460993e-25,1.47151210276225e-24,"crovir-transcript-13015","XP_024307647.1","Nonvenom",1870.63826666932,0.346225895151049,0.0706654219202595,4.89950934619393,9.60762803212491e-07,2.47267039228269e-05,2.32736310716026e-05,"crovir-transcript-13015","XP_024307647.1","Nonvenom"
"CRIP2_crovir-transcript-5555",350.827986716093,-3.98637974656194,0.379484885691189,-10.5047128274982,8.21725156712946e-26,1.70327087121805e-24,2.14689867674027e-24,"crovir-transcript-5555","NP_001257766.1","Nonvenom",350.827986716093,1.47340882704142,0.376382462547614,3.91465855520575,9.05322303439209e-05,0.00124387512316283,0.00113324074231948,"crovir-transcript-5555","NP_001257766.1","Nonvenom"
"CLTA_crovir-transcript-15223",2080.78635064751,1.02729601569432,0.097652217494398,10.5199455993229,6.99139393088985e-26,1.45604338374283e-24,2.17609926357188e-24,"crovir-transcript-15223","NP_009027.1","Nonvenom",2080.78635064751,0.951020835262944,0.104877239343096,9.06794306581406,1.21284904253097e-19,3.01839223980821e-17,2.78834707068479e-17,"crovir-transcript-15223","NP_009027.1","Nonvenom"
"POLR2F_crovir-transcript-12118",1106.14195817238,1.28583645837478,0.122310059541308,10.5129248010913,7.53206895476941e-26,1.56617137272437e-24,2.48934683199042e-24,"crovir-transcript-12118","NP_001288059.1","Nonvenom",1106.14195817238,0.591236172415691,0.126707051591495,4.66616628663922,3.06871388506463e-06,6.83784358368779e-05,6.36992394878889e-05,"crovir-transcript-12118","NP_001288059.1","Nonvenom"
"uknown_crovir-transcript-13604",11184.3349830927,-1.31700437066533,0.125649170259393,-10.481600220252,1.04952663488529e-25,2.16524407319135e-24,3.63662176428342e-24,"crovir-transcript-13604","XP_024309466.1","Nonvenom",11184.3349830927,0.556813298530151,0.142766247548896,3.90017464274565,9.61233241864046e-05,0.00130573290012222,0.00122553960127793,"crovir-transcript-13604","XP_024309466.1","Nonvenom"
"HEMK1_crovir-transcript-13653",107.5897002702,1.91011818647841,0.183313575633213,10.4199494220783,2.01060090646784e-25,4.11442441159959e-24,4.04974113736007e-24,"crovir-transcript-13653","XP_011532108.1","Nonvenom",107.5897002702,-1.08435654929077,0.204147134792989,-5.31164226424403,1.08641710097548e-07,3.76111327083112e-06,2.86195063228636e-06,"crovir-transcript-13653","XP_011532108.1","Nonvenom"
"SNX25_crovir-transcript-4583",357.269129661851,2.17522539369076,0.20828318768283,10.4435956540245,1.56758251980235e-25,3.21891594370007e-24,4.04974113736007e-24,"crovir-transcript-4583","XP_011530604.1","Nonvenom",357.269129661851,0.557479037747851,0.198799383509207,2.80422920789406,0.00504370353446729,0.0304650900880984,0.0318349350997076,"crovir-transcript-4583","XP_011530604.1","Nonvenom"
"DNAJB11_crovir-transcript-10672",7486.82231887384,2.46477743187838,0.236557247728419,10.4193697531859,2.02289214020088e-25,4.12814041552139e-24,6.17001720689868e-24,"crovir-transcript-10672","NP_057390.1","Nonvenom",7486.82231887384,0.914428180402005,0.264467496420736,3.45762028520609,0.000544968900027881,0.00546962930935451,0.00514320326822315,"crovir-transcript-10672","NP_057390.1","Nonvenom"
"CCDC28A_crovir-transcript-9223",518.420640135211,1.95773119223745,0.188470179535572,10.3874851558039,2.82709016305365e-25,5.73377378762096e-24,6.71340228910981e-24,"crovir-transcript-9223","NP_056254.1","Nonvenom",518.420640135211,0.6474011526803,0.192639234283167,3.36069209935014,0.000777474440037075,0.00727297011637519,0.00659485740057123,"crovir-transcript-9223","NP_056254.1","Nonvenom"
"BRI3BP_crovir-transcript-8754",108.437136820032,2.23709092754264,0.216343821170569,10.3404428905732,4.62395553066732e-25,9.25001604867789e-24,8.60647306745744e-24,"crovir-transcript-8754","NP_542193.3","Nonvenom",108.437136820032,-0.886452708854634,0.214208818998107,-4.13826430209892,3.4994311481791e-05,0.000568660599053691,0.000508792127046538,"crovir-transcript-8754","NP_542193.3","Nonvenom"
"MTMR1_crovir-transcript-272",688.883375517754,-1.01179120331074,0.0977978423108934,-10.3457415767346,4.37515776844912e-25,8.79233305815012e-24,1.20860085849936e-23,"crovir-transcript-272","XP_005274822.1","Nonvenom",688.883375517754,0.517095652899373,0.0960473247943211,5.38375903760671,7.29461426145376e-08,2.62168834083311e-06,2.40574117102193e-06,"crovir-transcript-272","XP_005274822.1","Nonvenom"
"NFKBIL1_crovir-transcript-5817",175.785029396804,1.61179565711061,0.1561557512637,10.3217181824368,5.62081669457659e-25,1.11932366290941e-23,1.40934878382073e-23,"crovir-transcript-5817","NP_004998.3","Nonvenom",175.785029396804,-0.600545573991555,0.170658689238216,-3.51898620968122,0.00043319922482561,0.00453966765998525,0.00706640692819349,"crovir-transcript-5817","NP_004998.3","Nonvenom"
"NPR2_crovir-transcript-15950",359.128310014914,-10.2980526858535,1.00186499507838,-10.2788826203552,8.77388652785154e-25,1.72378757223051e-23,2.17367326002696e-23,"crovir-transcript-15950","XP_024303324.1","Nonvenom",359.128310014914,3.65787423854395,1.08832521693838,3.36101211440649,0.000776574193573822,0.00726970448065203,0.00659196356029197,"crovir-transcript-15950","XP_024303324.1","Nonvenom"
"ITGB1_crovir-transcript-1820",2220.71101124841,-2.60523303083656,0.253349259254706,-10.2831681391157,8.39226999247818e-25,1.65374133499013e-23,2.46830503076768e-23,"crovir-transcript-1820","NP_391988.1","Nonvenom",2220.71101124841,0.747842218645334,0.286973290341961,2.60596454030337,0.00916159457562679,0.0476504071185005,0.044715281330762,"crovir-transcript-1820","NP_391988.1","Nonvenom"
"SRRT_crovir-transcript-5396",816.327992315241,-1.37434764340719,0.133720980440299,-10.2777263439283,8.87976322187199e-25,1.74199283562408e-23,2.63663465564489e-23,"crovir-transcript-5396","XP_024302561.1","Nonvenom",816.327992315241,0.774385359506876,0.143052902784895,5.41327959399258,6.18807513512721e-08,2.24232722616286e-06,2.04438064118093e-06,"crovir-transcript-5396","XP_024302561.1","Nonvenom"
"RAB28_crovir-transcript-4669",270.690014289193,1.85813109914787,0.181618447441389,10.2309601547911,1.44083686262539e-24,2.79743039175118e-23,3.52533478002106e-23,"crovir-transcript-4669","NP_001017979.1","Nonvenom",270.690014289193,0.594745965959646,0.195662387663726,3.03965403397716,0.00236850051597265,0.0176599897149119,0.016673182749168,"crovir-transcript-4669","NP_001017979.1","Nonvenom"
"LOC103057232_crovir-transcript-12435",666.975786107194,1.87286508388268,0.182941148070264,10.2375277712992,1.3463261157775e-24,2.61779014517622e-23,3.60956685972274e-23,"crovir-transcript-12435","XP_011543043.1","Nonvenom",666.975786107194,0.715697362235559,0.197041535429439,3.63221571876074,0.000280998063023008,0.00320577416080286,0.00295935377345038,"crovir-transcript-12435","XP_011543043.1","Nonvenom"
"TPPP3_crovir-transcript-11572",227.139512177797,-8.15683799873952,0.799830218838796,-10.1982118287325,2.01956477129881e-24,3.90953338913837e-23,4.9225226892524e-23,"crovir-transcript-11572","NP_057048.2","Nonvenom",227.139512177797,3.0311872899011,0.889726946218716,3.40687365127408,0.00065711538345529,0.00633578355831526,0.00687829540776516,"crovir-transcript-11572","NP_057048.2","Nonvenom"
"MARK3_crovir-transcript-7049",721.751741311804,0.8832581727451,0.086670687111161,10.1909676983668,2.17587415045012e-24,4.20594559023224e-23,6.34632479027314e-23,"crovir-transcript-7049","NP_001122390.2","Nonvenom",721.751741311804,-0.275120473120159,0.0905754372596394,-3.03747330892272,0.00238570531538026,0.017768183574176,0.0164147278394256,"crovir-transcript-7049","NP_001122390.2","Nonvenom"
"MOSPD1_crovir-transcript-2386",953.401445015002,1.45318180562361,0.142713558702132,10.1825069659754,2.3736599036756e-24,4.57484773540284e-23,6.92473000738512e-23,"crovir-transcript-2386","NP_062456.1","Nonvenom",953.401445015002,0.410489698898238,0.158913108083341,2.58310786220958,0.00979147057100906,0.050155144400625,0.0462933161231233,"crovir-transcript-2386","NP_062456.1","Nonvenom"
"TERF2IP_crovir-transcript-16167",113.900902181273,1.97812606838576,0.195944518353952,10.0953376241559,5.79313782018386e-24,1.09886238681272e-22,8.79692616510502e-23,"crovir-transcript-16167","NP_061848.2","Nonvenom",113.900902181273,0.635400248472394,0.173649991833283,3.6590859680686,0.000253116425954429,0.00293374838166865,0.00226712727161838,"crovir-transcript-16167","NP_061848.2","Nonvenom"
"GDPD1_crovir-transcript-5200",117.806806923861,2.88727365283212,0.285648904479008,10.1077707898029,5.10322140816783e-24,9.7360011322542e-23,8.97296174325387e-23,"crovir-transcript-5200","NP_872375.2","Nonvenom",117.806806923861,1.17768833015959,0.247999154788073,4.7487594510795,2.04668201995881e-06,4.81207412535769e-05,3.65622028096323e-05,"crovir-transcript-5200","NP_872375.2","Nonvenom"
"NACA_crovir-transcript-14672",7406.65030255643,-1.63600874617065,0.160862631439323,-10.1702224533592,2.69292942696684e-24,5.17505665243496e-23,9.04694740703845e-23,"crovir-transcript-14672","XP_006719475.1","Nonvenom",7406.65030255643,0.634296792108665,0.182647837634298,3.47278566406393,0.000515086529173674,0.00523302142889861,0.00489180893411269,"crovir-transcript-14672","XP_006719475.1","Nonvenom"
"LOC103060310_crovir-transcript-9595",149.844319927035,-3.74325212713885,0.370973677629224,-10.0903442828095,6.09553511647037e-24,1.15290443960443e-22,1.07060801335057e-22,"crovir-transcript-9595","NP_001304267.1","Nonvenom",149.844319927035,1.09122819344087,0.39290217295958,2.77735341909939,0.0054803552890621,0.0323426784173285,0.029362271181346,"crovir-transcript-9595","NP_001304267.1","Nonvenom"
"TCP11L2_crovir-transcript-12174",342.587343274245,-1.78370711104536,0.176439338861228,-10.109463810949,5.01580301625874e-24,9.58492299937326e-23,1.20370882575659e-22,"crovir-transcript-12174","NP_689985.1","Nonvenom",342.587343274245,-0.654604009244463,0.205482827458577,-3.18568718048434,0.00144410651800467,0.0121323343773768,0.0130523011872036,"crovir-transcript-12174","NP_689985.1","Nonvenom"
"LMBRD2_crovir-transcript-15848",1123.81924847654,1.71359746676958,0.169629077363789,10.1020266890597,5.41121346125582e-24,1.02937989985188e-22,1.6295492158823e-22,"crovir-transcript-15848","NP_001007528.1","Nonvenom",1123.81924847654,0.464458267053143,0.178247372061494,2.60569489289811,0.00916880948483255,0.0476691356345847,0.0466277681009536,"crovir-transcript-15848","NP_001007528.1","Nonvenom"
"EXOC3L2_crovir-transcript-1259",178.019945762165,-3.15736482190472,0.313367404633541,-10.0756006375233,7.08267110872431e-24,1.32817714404428e-22,1.67948483789584e-22,"crovir-transcript-1259","NP_612635.3","Nonvenom",178.019945762165,2.45378042097173,0.351854815181228,6.97384351471182,3.08397110000069e-12,2.78613553486364e-10,4.68542236900041e-10,"crovir-transcript-1259","NP_612635.3","Nonvenom"
"PMP22_crovir-transcript-14127",415.3053063297,-3.30357727979522,0.330171114602663,-10.005652020077,1.43940339881572e-23,2.65023114617146e-22,3.35189756553982e-22,"crovir-transcript-14127","NP_000295.1","Nonvenom",415.3053063297,2.07728212304712,0.324393561519626,6.40358616649501,1.51769136466954e-10,1.02658200512776e-08,1.10668187589021e-08,"crovir-transcript-14127","NP_000295.1","Nonvenom"
"NPEPPS_crovir-transcript-2622",930.792071606005,-1.1407427318758,0.113805443125022,-10.0236218984941,1.20022215619719e-23,2.22852516692219e-22,3.35378093093929e-22,"crovir-transcript-2622","XP_016880861.1","Nonvenom",930.792071606005,0.433873397308165,0.12584310287103,3.44773283087926,0.000565312928300682,0.00560637407841053,0.00517320814654418,"crovir-transcript-2622","XP_016880861.1","Nonvenom"
"RIPOR3_crovir-transcript-6574",279.902715111188,3.49505468395871,0.349503199847578,10.0000649077975,1.52297205003808e-23,2.80018696452609e-22,3.54257745008992e-22,"crovir-transcript-6574","NP_001277197.1","Nonvenom",279.902715111188,-1.3624388664101,0.382600998481664,-3.56099140309846,0.00036945718123739,0.00398777656807247,0.00600084572356127,"crovir-transcript-6574","NP_001277197.1","Nonvenom"
"STC2_crovir-transcript-13964",173.989999754682,-3.30865168960722,0.330637599431928,-10.0068827480354,1.42161432582172e-23,2.62113869332976e-22,3.65599500581064e-22,"crovir-transcript-13964","NP_003705.1","Nonvenom",173.989999754682,1.86432108644889,0.332767708716584,5.60246994409161,2.11318687787539e-08,8.65619096868831e-07,9.53225642414078e-07,"crovir-transcript-13964","NP_003705.1","Nonvenom"
"RPS6KB1_crovir-transcript-4805",79.077161696248,2.18436534765309,0.219766740343483,9.9394719339198,2.80309108903667e-23,5.09698618300281e-22,4.72237996993446e-22,"crovir-transcript-4805","NP_003152.1","Nonvenom",79.077161696248,-0.621385585460279,0.22902457633109,-2.71318299291152,0.00666402951406064,0.037419561213478,0.0325904120749198,"crovir-transcript-4805","NP_003152.1","Nonvenom"
"SCFD2_crovir-transcript-4737",1807.19966373266,-1.51962771608976,0.152557365684062,-9.96102488579168,2.25723625280775e-23,4.12148829927488e-22,6.89357551330352e-22,"crovir-transcript-4737","XP_005265826.1","Nonvenom",1807.19966373266,0.83341403466104,0.171289558857361,4.86552735742086,1.14152018972568e-06,2.87890082265425e-05,2.69377763617002e-05,"crovir-transcript-4737","XP_005265826.1","Nonvenom"
"NIPAL3_crovir-transcript-997",110.405064287175,2.40427115358081,0.24290217120835,9.89810482804839,4.24237881623993e-23,7.66127122390287e-22,7.0689135126338e-22,"crovir-transcript-997","NP_001309783.1","Nonvenom",110.405064287175,-1.68094915462845,0.270308425571474,-6.21863395887368,5.01501692472712e-10,2.85121005332546e-08,2.08611991988047e-08,"crovir-transcript-997","NP_001309783.1","Nonvenom"
"LOC103058764_crovir-transcript-1798",3530.48318080605,2.55478868348212,0.257587215310012,9.91815017064171,3.4712976376308e-23,6.29465154840259e-22,9.4113728354282e-22,"crovir-transcript-1798","NP_004499.2","Nonvenom",3530.48318080605,1.01429298900064,0.232363081395732,4.36512109801654,1.27052352980642e-05,0.000243578566252133,0.000225999818900309,"crovir-transcript-1798","NP_004499.2","Nonvenom"
"ZNF395_crovir-transcript-9826",143.946966010322,-3.42252312306472,0.347036989226949,-9.86212775384159,6.07481871221991e-23,1.08515359191321e-21,1.01259490169431e-21,"crovir-transcript-9826","NP_061130.1","Nonvenom",143.946966010322,-1.76635014303113,0.450449483449934,-3.92130573555747,8.80704346072686e-05,0.00121766145961203,0.00102847317452265,"crovir-transcript-9826","NP_061130.1","Nonvenom"
"KDM6B_crovir-transcript-12728",524.905731932154,-2.85865907641917,0.289107772080024,-9.88786657602516,4.69935747631553e-23,8.45179121558904e-22,1.06708289381869e-21,"crovir-transcript-12728","NP_001073893.1","Nonvenom",524.905731932154,0.886930355751853,0.328135816332668,2.70293674632784,0.00687298243219619,0.0382832087333901,0.0395960133391655,"crovir-transcript-12728","NP_001073893.1","Nonvenom"
"SPATA7_crovir-transcript-7196",82.8531908678456,-2.89032313612249,0.293650394217148,-9.84273541953824,7.36797911054318e-23,1.30203845327467e-21,1.21261567893537e-21,"crovir-transcript-7196","XP_005267908.1","Nonvenom",82.8531908678456,1.16305973373862,0.33900199398689,3.4308344917393,0.000601727610533446,0.00588782431968557,0.00526184820782137,"crovir-transcript-7196","XP_005267908.1","Nonvenom"
"RASA4B_crovir-transcript-10044",75.5161987243303,-7.97563207294988,0.810126839629374,-9.84491771263702,7.20982020029934e-23,1.28095767790494e-21,1.23424601056522e-21,"crovir-transcript-10044","XP_016867150.1","Nonvenom",75.5161987243303,3.51985338272059,0.860831869212149,4.08889762171797,4.33428082311231e-05,0.000679909307411465,0.000464779937958639,"crovir-transcript-10044","XP_016867150.1","Nonvenom"
"PSMD12_crovir-transcript-4520",1790.06987829803,1.3509329899918,0.136382082778388,9.90550197262333,3.93986534818506e-23,7.13451166004446e-22,1.23751708010915e-21,"crovir-transcript-4520","XP_024306610.1","Nonvenom",1790.06987829803,0.49162291123507,0.150310052233427,3.27072543672325,0.00107272003894639,0.00952806553111306,0.00886339520115926,"crovir-transcript-4520","XP_024306610.1","Nonvenom"
